P_Pa,T_K,rho_kg_m3,u_m_s,M,a_m_s,A_m2,A_over_Astar,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_AR
6.227806894125977124e+04,1.612286601503479915e+03,6.511031142029137520e-02,4.262095788751406872e+03,3.930911745889339670e+00,1.084251202843308647e+03,1.635509255079473201e+00,3.042899756128385036e+01,3.595839404110581089e-02,2.837628828568583270e-06,7.157458914758281736e-10,1.959405514711026042e-09,6.789531226540397223e-06,9.640319761063746995e-01,1.197931763970358304e-12,1.611515521766150143e-11,0.000000000000000000e+00
6.103810043744982977e+04,1.606253210388147863e+03,6.405372715921436866e-02,4.266598292878434222e+03,3.941916812944206150e+00,1.082366395675337571e+03,1.660733032090693451e+00,3.089829129763968396e+01,3.595851343313999360e-02,2.690951271802283452e-06,6.339253164599451581e-10,1.737323468374960160e-09,6.329817032404065948e-06,9.640324634116866909e-01,1.049074984191610505e-12,1.457146736021361584e-11,0.000000000000000000e+00
5.982281994848330214e+04,1.600235214775696022e+03,6.301456782296348258e-02,4.271079212852763703e+03,3.952936579645593085e+00,1.080482604969011163e+03,1.686348755962680412e+00,3.137487728870662806e+01,3.595862773426826420e-02,2.551075492361081731e-06,5.610692199485354555e-10,1.539355237538952016e-09,5.898898211757515054e-06,9.640329201775157397e-01,9.180738261299510639e-13,1.316921985186977414e-11,0.000000000000000000e+00
5.863173593116772099e+04,1.594232610215440218e+03,6.199254177943171185e-02,4.275538659790426209e+03,3.963971130395840259e+00,1.078599848269700487e+03,1.712362481057257080e+00,3.185886817717415909e+01,3.595873712098667657e-02,2.417727160364734510e-06,4.962405511705628313e-10,1.363004209870488007e-09,5.495131415548026344e-06,9.640333481484937295e-01,8.028670488743033182e-13,1.189607284147840335e-11,0.000000000000000000e+00
5.746436662903150864e+04,1.588245391358389270e+03,6.098736236534048338e-02,4.279976743992170668e+03,3.975020560910184741e+00,1.076718139795523030e+03,1.738780353639373999e+00,3.235037831560897814e+01,3.595884176571137458e-02,2.290641013246732384e-06,4.385951657227319837e-10,1.206018774696574808e-09,5.116956732662519154e-06,9.640337489804864379e-01,7.016215604218787379e-13,1.074070570327111009e-11,0.000000000000000000e+00
5.632023987746841885e+04,1.582273551988929057e+03,5.999874779903231065e-02,4.284393574951212031e+03,3.986084952782583457e+00,1.074837497369539733e+03,1.765608613235766011e+00,3.284952379173313375e+01,3.595894183677098010e-02,2.169560646143708160e-06,3.873731557336785149e-10,1.066369715474595478e-09,4.762894079098709807e-06,9.640341242444554481e-01,6.127083171584656872e-13,9.692737943295224318e-12,0.000000000000000000e+00
5.519889291276151926e+04,1.576317085055618008e+03,5.902642109488113326e-02,4.288789261361121135e+03,3.997164407072780090e+00,1.072957933322013332e+03,1.792853594012925544e+00,3.335642245406148021e+01,3.595903749840367175e-02,2.054238303184411661e-06,3.418909333002229129e-10,9.422295419024742363e-10,4.431539707775388345e-06,9.640344754301874985e-01,5.346806384556789244e-13,8.742655811039701319e-12,0.000000000000000000e+00
5.409987218491014210e+04,1.570375982701370503e+03,5.807010997927940926e-02,4.293163911123574508e+03,4.008259011244733827e+00,1.071079463447739045e+03,1.820521726175021504e+00,3.387119393791027022e+01,3.595912891076476214e-02,1.944434669885076847e-06,3.015340072508569812e-10,8.319536095677948827e-10,4.121562836935544429e-06,9.640348039498926047e-01,4.662547086650554269e-13,7.881744239958292247e-12,0.000000000000000000e+00
5.302273317418224906e+04,1.564450236292965428e+03,5.712954680818838060e-02,4.297517631356107813e+03,4.019368861208834076e+00,1.069202101064100816e+03,1.848619537381424260e+00,3.439395969177052592e+01,3.595921622993300537e-02,1.839918666837474504e-06,2.657503975388337516e-10,7.340628856135945918e-10,3.831702394988908519e-06,9.640351111416836094e-01,4.062920587497282032e-13,7.102023762599398004e-12,0.000000000000000000e+00
5.196704021132043272e+04,1.558539836450064740e+03,5.620446848617870889e-02,4.301850528399638279e+03,4.030494051836989833e+00,1.067325859577679239e+03,1.877153654185514275e+00,3.492484300407734565e+01,3.595929960792956098e-02,1.740467244872626976e-06,2.340446355663775647e-10,6.472282288786681938e-10,3.560763879582381115e-06,9.640353982729231719e-01,3.537838381675529064e-13,6.396192067078229424e-12,0.000000000000000000e+00
5.093236630132751452e+04,1.552644773073376200e+03,5.529461638698626030e-02,4.306162707826093538e+03,4.041634683318218180e+00,1.065450750806279075e+03,1.906130803493225168e+00,3.546396903034641923e+01,3.595937919273777678e-02,1.645865181859073728e-06,2.059723024917053771e-10,5.702560623411728847e-10,3.307616328588643259e-06,9.640356665434579586e-01,3.078367044978997377e-13,5.757569881504273831e-12,0.000000000000000000e+00
4.991829295075969276e+04,1.546765035372303146e+03,5.439973627550512281e-02,4.310454274445856754e+03,4.052790846529332747e+00,1.063576788853334847e+03,1.935557814043247005e+00,3.601146482071354882e+01,3.595945512832997987e-02,1.555904881302236205e-06,1.811350610976884725e-10,5.020753245263549811e-10,3.071189400694461146e-06,9.640359170887297102e-01,2.676601738185363686e-13,5.180050892007329002e-12,0.000000000000000000e+00
4.892440999845941406e+04,1.540900611891879407e+03,5.351957823122942964e-02,4.314725332315206288e+03,4.063962642238214684e+00,1.061703985039312556e+03,1.965441617907789151e+00,3.656745934785661944e+01,3.595952755469788292e-02,1.470386172888262869e-06,1.591761400965244888e-10,4.417255948012755506e-10,2.850470563184901904e-06,9.640361509827735098e-01,2.325552890586340791e-13,4.658055417882908353e-12,0.000000000000000000e+00
4.795031544965777721e+04,1.535051490539088491e+03,5.265389657308338495e-02,4.318975984743666231e+03,4.075150171092572826e+00,1.059832350567272897e+03,1.995789252015299553e+00,3.713208353532616712e+01,3.595959660788594636e-02,1.389116115114083985e-06,1.397762328362941044e-10,3.883462952445781742e-10,2.644502384503354426e-06,9.640363692411034746e-01,2.019044765996609903e-13,4.186487584447593768e-12,0.000000000000000000e+00
4.699561531338017085e+04,1.529217658608628881e+03,5.180244978562086738e-02,4.323206334301195966e+03,4.086353533762851598e+00,1.057961896488247021e+03,2.026607859695228608e+00,3.770547028628597985e+01,3.595966242003408725e-02,1.311908800134104626e-06,1.226497752627147505e-10,3.411668790427035459e-10,2.452379929125273580e-06,9.640365728234840947e-01,1.751624733396391131e-13,3.760695750293633255e-12,0.000000000000000000e+00
4.605992344308917382e+04,1.523399102807735744e+03,5.096500044659610373e-02,4.327416482825563435e+03,4.097572831615790889e+00,1.056092633530845205e+03,2.057904692243866407e+00,3.828775451264588270e+01,3.595972511941900041e-02,1.238585160938220962e-06,1.075415706861473256e-10,2.994979221581530837e-10,2.273248252245221771e-06,9.640367626365998754e-01,1.518482173660901925e-13,3.376435960867595605e-12,0.000000000000000000e+00
4.514286138050023874e+04,1.517595809280753429e+03,5.014131515583152704e-02,4.331606531429393726e+03,4.108808169388625586e+00,1.054224571422111467e+03,2.089687110513551271e+00,3.887907316462926843e+01,3.595978483049650648e-02,1.168972780984843610e-06,9.422373142524835779e-11,2.627230413792126698e-10,2.106299991797983097e-06,9.640369395366225058e-01,1.315376053834155398e-13,3.029838214803308771e-12,0.000000000000000000e+00
4.424405820250712713e+04,1.511807763632904425e+03,4.933116446538188260e-02,4.335776580507202198e+03,4.120059644402283894e+00,1.052357721665025338e+03,2.121962586524547945e+00,3.947956526076244899e+01,3.595984167395724351e-02,1.102905706383890375e-06,8.249290974050897367e-11,2.302915677780422781e-10,1.950773055271688156e-06,9.640371043316655619e-01,1.138570291643399012e-13,2.717375342976156196e-12,0.000000000000000000e+00
4.336315037115492305e+04,1.506034950953279804e+03,4.853432281098637308e-02,4.339926729742543102e+03,4.131327368964672786e+00,1.050492091801997731e+03,2.154738705099066287e+00,4.008937191827592983e+01,3.595989576677477428e-02,1.040224260725982967e-06,7.216779265885719001e-11,2.017119101438748566e-10,1.805948398790151674e-06,9.640372577841518353e-01,9.847761163351963517e-14,2.435834313182120878e-12,0.000000000000000000e+00
4.249978158660059125e+04,1.500277355837510868e+03,4.775056844474383222e-02,4.344057078114846263e+03,4.142611448047977873e+00,1.048627691154040122e+03,2.188023165519595636e+00,4.070863638395803719e+01,3.595994722226298485e-02,9.807748626524962353e-07,6.308683732375544323e-11,1.765455481128429347e-10,1.671147895949784363e-06,9.640374006130787432e-01,8.511007079251112529e-14,2.182289785509666386e-12,0.000000000000000000e+00
4.165360264300021663e+04,1.494534962409570198e+03,4.697968336902253600e-02,4.348167723906386527e+03,4.153911987923863514e+00,1.046764528605145642e+03,2.221823783210175041e+00,4.133750406543536116e+01,3.595999615013072831e-02,9.244098462386305963e-07,5.510622539184221204e-11,1.544015995063045643e-10,1.545732293868485980e-06,9.640375334961935883e-01,7.350014661757794895e-14,1.954079754880515406e-12,0.000000000000000000e+00
4.082427128726639057e+04,1.488807754343151373e+03,4.622145327155730010e-02,4.352258764709037678e+03,4.165229094302975277e+00,1.044902613078803597e+03,2.256148491442079518e+00,4.197612256290735644e+01,3.596004265654494797e-02,8.709872842683844411e-07,4.809801675327559121e-11,1.349319108562291765e-10,1.429099253942615264e-06,9.640376570720744498e-01,6.342453237018866945e-14,1.748783128092225830e-12,0.000000000000000000e+00
4.001145208063768223e+04,1.483095714882299490e+03,4.547566746172534285e-02,4.356330297431081817e+03,4.176562879753374702e+00,1.043041951684520654e+03,2.291005343063476918e+00,4.262464170132702890e+01,3.596008684419096241e-02,8.203708144627793307e-07,4.194848447774954791e-11,1.178266242344831223e-10,1.320681474798120227e-06,9.640377719421258096e-01,5.468725749295804376e-14,1.564199092829243996e-12,0.000000000000000000e+00
3.921481626300361677e+04,1.477398826861524412e+03,4.474211880797118734e-02,4.360382418303900522e+03,4.187913452494576916e+00,1.041182552544535156e+03,2.326402512253754828e+00,4.328321356304050482e+01,3.596012881233606739e-02,7.724294687228286594e-07,3.655661439620658019e-11,1.028101773501536800e-10,1.219944894953297011e-06,9.640378786724880245e-01,4.711647447760134159e-14,1.398328145708627273e-12,0.000000000000000000e+00
3.843404161993173329e+04,1.471717072725330809e+03,4.402060367635871746e-02,4.364415222888613243e+03,4.199280927454351442e+00,1.039324422034885856e+03,2.362348296302816397e+00,4.395199252089127384e+01,3.596016865689408842e-02,7.270375054383805050e-07,3.183275412257801598e-11,8.963769744129099072e-11,1.126386972723261837e-06,9.640379777958674179e-01,4.056160682381538947e-14,1.249354655418529382e-12,0.000000000000000000e+00
3.766881235234179621e+04,1.466050434547166105e+03,4.331092187023057732e-02,4.368428806082648407e+03,4.210665415003317591e+00,1.037467567600406483e+03,2.398851117415568446e+00,4.463113527179299922e+01,3.596020647049138347e-02,6.840742449082861348e-07,2.769739760990723159e-11,7.809175278847444252e-11,1.039535040921674771e-06,9.640380698132833270e-01,3.489081950250480783e-14,1.115630845474758865e-12,0.000000000000000000e+00
3.691881894877488230e+04,1.460398894047839576e+03,4.261287657094400133e-02,4.372423262126196278e+03,4.222067026267038337e+00,1.035611996428227258e+03,2.435919524542512704e+00,4.532080087078813335e+01,3.596024234253734908e-02,6.434239079118908540e-07,2.408009252683311633e-11,6.797942873139110734e-11,9.589447339437658032e-07,9.640381551957354356e-01,2.998877722951814587e-14,9.956620890708246810e-13,0.000000000000000000e+00
3.618375806020558230e+04,1.454762432613225201e+03,4.192627427968905612e-02,4.376398684608780968e+03,4.233485879321001732e+00,1.033757713941093925e+03,2.473562195235161632e+00,4.602115076556825812e+01,3.596027635928962518e-02,6.049754574633671960e-07,2.091845883992804959e-11,5.912969789156554016e-11,8.841984848401090315e-07,9.640382343858062697e-01,2.575465938153675272e-14,8.880934159536436012e-13,0.000000000000000000e+00
3.546333237734679278e+04,1.449141031311656889e+03,4.125092476032762856e-02,4.380355166475525039e+03,4.244922086894127311e+00,1.031904726826326623e+03,2.511787937529121884e+00,4.673234883150929164e+01,3.596030860392599587e-02,5.686224437804032579e-07,1.815730800182548943e-11,5.139105691220286805e-11,8.149040900344910077e-07,9.640383077991779848e-01,2.210040357691196779e-14,7.916971382699988372e-13,0.000000000000000000e+00
3.475725051039730897e+04,1.443534670910531304e+03,4.058664098327367797e-02,4.384292800033575077e+03,4.256375768877881605e+00,1.030053039980870153e+03,2.550605691852690260e+00,4.745456140718130911e+01,3.596033915661432656e-02,5.342628524850806714e-07,1.574785307833365697e-11,4.462940442842661485e-11,7.506933393585267554e-07,9.640383758260920866e-01,1.894915282808602796e-14,7.053615088692201502e-13,0.000000000000000000e+00
3.406522687118366593e+04,1.437943331892563492e+03,3.993323907036546577e-02,4.388211676958329008e+03,4.267847042805382074e+00,1.028202658845483711e+03,2.590024532963191461e+00,4.818795733037453743e+01,3.596036809458345168e-02,5.017989560577339028e-07,1.364700100790267686e-11,3.872613719918344149e-11,6.912207091292001548e-07,9.640384388327338794e-01,1.623388377911996762e-14,6.280803317141028244e-13,0.000000000000000000e+00
3.338698155764884723e+04,1.432366994471419503e+03,3.929053824073058809e-02,4.392111888299675229e+03,4.279336024140940609e+00,1.026353589323795632e+03,2.630053671910113966e+00,4.893270797462388089e+01,3.596039549219227915e-02,4.711371685533272037e-07,1.181671897647303860e-11,3.357644337101335920e-11,6.361621160237118930e-07,9.640384971625571842e-01,1.389619589340719243e-14,5.589434497920992922e-13,0.000000000000000000e+00
3.272224024064020705e+04,1.426805638606971115e+03,3.865836075760371165e-02,4.395993524488063485e+03,4.290842836513727221e+00,1.024505835329026013e+03,2.670702458026861681e+00,4.968898728626590611e+01,3.596042142100375205e-02,4.421879035894189747e-07,1.022346761676493121e-11,2.908777372149901934e-11,5.852137295545183359e-07,9.640385511375426653e-01,1.188524357821944467e-14,4.971280413100383313e-13,0.000000000000000000e+00
3.207073405295205521e+04,1.421259244019832295e+03,3.803653187610597786e-02,4.399856675340691254e+03,4.302367599618142080e+00,1.022659401705052233e+03,2.711980380949554181e+00,5.045697182199904773e+01,3.596044594985463999e-02,4.148654356058007358e-07,8.837694406743378902e-12,2.517847345428874389e-11,5.380908409838973772e-07,9.640386010594007571e-01,1.015679514371964067e-14,4.418906599818327788e-13,0.000000000000000000e+00
3.143219948057741931e+04,1.415727790205610518e+03,3.742487979194389358e-02,4.403701430067472756e+03,4.313910430359682024e+00,1.020814293935236947e+03,2.753897072665002277e+00,5.123684078698664024e+01,3.596046914492673913e-02,3.890877643969431316e-07,7.633381252755129249e-12,2.177655870188590911e-11,4.945267865705836905e-07,9.640386472107111970e-01,8.672404215052146369e-15,3.925599599306572358e-13,0.000000000000000000e+00
3.080637825612442612e+04,1.410211256448563290e+03,3.682323559101864652e-02,4.407527877277016159e+03,4.325471459249370376e+00,1.018970514266642681e+03,2.796462309587590234e+00,5.202877607349773115e+01,3.596049106982051463e-02,3.647764829092543579e-07,6.587640801623240217e-12,1.881862334397727328e-11,4.542719230782606479e-07,9.640386898560113771e-01,7.398680763405994931e-15,3.485300501090052379e-13,0.000000000000000000e+00
3.019301725435543267e+04,1.404709621834728523e+03,3.623143319993935713e-02,4.411336104982602592e+03,4.337050803600387638e+00,1.017128068068870107e+03,2.839686014664618341e+00,5.283296230007743333e+01,3.596051178562388595e-02,3.418566482937120449e-07,5.680356537680313521e-12,1.624886308041712753e-11,4.170926535271238761e-07,9.640387292428294064e-01,6.306650312954345601e-15,3.092544272430290738e-13,0.000000000000000000e+00
2.959186838980565881e+04,1.399222865264806615e+03,3.564930933739780816e-02,4.415126200607949613e+03,4.348648591459670421e+00,1.015286958177957786e+03,2.883578259512518116e+00,5.364958685129167293e+01,3.596053135098413456e-02,3.202566562016541163e-07,4.893862188316204274e-12,1.401820491638795668e-11,3.827705012183959541e-07,9.640387656026667695e-01,5.371191129380207972e-15,2.742404401291077498e-13,0.000000000000000000e+00
2.900268851644034294e+04,1.393750965466327671e+03,3.507670346641784259e-02,4.418898250993098372e+03,4.360264946995244806e+00,1.013447188349932503e+03,2.928149266581911991e+00,5.447883991800858894e+01,3.596054982217723739e-02,2.999081183040849265e-07,4.212656388470566273e-12,1.208353133115957202e-11,3.511012301042395031e-07,9.640387991519305810e-01,4.570540315815895420e-15,2.430442416666855159e-13,0.000000000000000000e+00
2.842523932930970477e+04,1.388293901005600219e+03,3.451345774743817818e-02,4.422652342400087036e+03,4.371899997791148351e+00,1.011608761553233307e+03,2.973409411354014154e+00,5.532091453826301830e+01,3.596056725317787334e-02,2.807457430164320013e-07,3.623148944272094311e-12,1.040698942062188886e-11,3.218940096320738953e-07,9.640388300928200982e-01,3.885860746382520016e-15,2.152661883350356689e-13,0.000000000000000000e+00
2.785928726816202106e+04,1.382851650299078756e+03,3.395941699223058857e-02,4.426388560518683335e+03,4.383553871687229098e+00,1.009771680715074126e+03,3.019369224567213905e+00,5.617600663868256561e+01,3.596058369572732727e-02,2.627072194032467881e-07,3.113435390940883408e-12,8.955376232731231879e-12,2.949706222350896336e-07,9.640388586141683813e-01,3.300861666531532677e-15,1.905466499026545044e-13,0.000000000000000000e+00
2.730460342297574243e+04,1.377424191624441619e+03,3.341442861862103236e-02,4.430106990471937934e+03,4.395226694581968907e+00,1.007935949227139076e+03,3.066039394475822633e+00,5.704431507651207056e+01,3.596059919940515492e-02,2.457331042375065041e-07,2.673096863520862243e-12,7.699592362973602969e-12,2.701647116950811340e-07,9.640388848922348819e-01,2.801466594061690545e-15,1.685621950335402256e-13,0.000000000000000000e+00
2.676096344137245978e+04,1.372011503130998335e+03,3.287834260602478381e-02,4.433807716821900613e+03,4.406918599592889230e+00,1.006101568844837516e+03,3.113430769138843868e+00,5.792604168219666860e+01,3.596061381169335380e-02,2.297667121834439465e-07,2.293022593071443650e-12,6.614156649004752933e-12,2.473210706495312120e-07,9.640389090914652792e-01,2.375522873792451829e-15,1.490221211202841181e-13,0.000000000000000000e+00
2.622814743787355837e+04,1.366613562850090830e+03,3.235101145174429371e-02,4.437490823574993556e+03,4.418629712421383360e+00,1.004268543050934682e+03,3.161554358742767246e+00,5.882139130259783855e+01,3.596062757804255328e-02,2.147540090733469633e-07,1.965252608390687306e-12,5.676775506888463477e-12,2.262949655703449312e-07,9.640389313652072412e-01,2.012547881322763861e-15,1.316652991579857696e-13,0.000000000000000000e+00
2.570593990496304104e+04,1.361230348704802282e+03,3.183229012804444230e-02,4.441156394187511069e+03,4.430360168468717497e+00,1.002436873145355435e+03,3.210421337955921661e+00,5.973057184479668535e+01,3.596064054194145210e-02,2.006435082411717159e-07,1.682838465947832225e-12,4.867961090248177946e-12,2.069514975842731768e-07,9.640389518563838855e-01,1.703507444340089466e-15,1.162573067689322030e-13,0.000000000000000000e+00
2.519412962592159602e+04,1.355861838519314006e+03,3.132203603998556102e-02,4.444804511571081093e+03,4.442110099181697969e+00,1.000606561370434974e+03,3.260043048315280245e+00,6.065379432050091424e+01,3.596065274497831782e-02,1.873861698774338718e-07,1.439720050999294236e-12,4.170693034717115629e-12,1.891649975604377639e-07,9.640389706981397078e-01,1.440622561056190740e-15,1.025878246284139764e-13,0.000000000000000000e+00
2.469250958939617340e+04,1.350508010028032459e+03,3.082010898398406668e-02,4.448435258097949372e+03,4.453879634172237978e+00,9.987776104157560439e+02,3.310431000647899413e+00,6.159127289109625991e+01,3.596066422690728792e-02,1.749353033667609632e-07,1.230616692368621070e-12,3.570119077084513733e-12,1.728184539380450574e-07,9.640389880144429879e-01,1.217200950460347043e-15,9.046827352032434180e-14,0.000000000000000000e+00
2.420087690566998208e+04,1.345168840884181918e+03,3.032637110711145986e-02,4.452048715606350015e+03,4.465668910196325392e+00,9.969500214046597648e+02,3.361596877524767990e+00,6.254322491330081846e+01,3.596067502570766961e-02,1.632464725661966818e-07,1.050931014011469233e-12,3.053290316451827898e-12,1.578029718148683808e-07,9.640390039206628847e-01,1.027490374110140039e-15,7.972967108489161358e-14,0.000000000000000000e+00
2.371903272460014705e+04,1.339844308668263011e+03,2.984068686709302407e-02,4.455644965405657786e+03,4.477478062510088286e+00,9.951237958512317618e+02,3.413552535750339345e+00,6.350987098548338849e+01,3.596068517764645228e-02,1.522774039827141924e-07,8.966641099273727625e-13,2.608927317802958714e-12,1.440172618684816270e-07,9.640390185241110022e-01,8.665510293450778765e-16,7.022068902157679582e-14,0.000000000000000000e+00
2.324678215518892466e+04,1.334534390895984870e+03,2.936292299301062822e-02,4.459224088281596778e+03,4.489307225141780933e+00,9.932989355926216604e+02,3.466310008886215321e+00,6.449143499461708018e+01,3.596069471734141682e-02,1.419878978044406210e-07,7.643407765956667382e-13,2.227213650133967156e-12,1.313671577273292732e-07,9.640390319245489836e-01,7.301446336669236990e-16,6.180589308010210228e-14,0.000000000000000000e+00
2.278393418675635985e+04,1.329239065025848731e+03,2.889294844669716700e-02,4.462786164501445455e+03,4.501156535994099706e+00,9.914754416590890287e+02,3.519881509809288378e+00,6.548814416387415349e+01,3.596070367781722260e-02,1.323397417401977596e-07,6.509436704329096075e-13,1.899613805660209113e-12,1.197651604585053785e-07,9.640390442146751226e-01,6.146381039585810462e-16,5.436414962790209121e-14,0.000000000000000000e+00
2.233030161168241466e+04,1.323958308466563494e+03,2.843063438479600039e-02,4.466331273819052512e+03,4.513026130907531019e+00,9.896533155948980038e+02,3.574279433306585929e+00,6.650022910090358153e+01,3.596071209056379142e-02,1.232966276204998543e-07,5.538553779706026618e-13,1.618712766603785852e-12,1.091300088855413160e-07,9.640390554805788881e-01,5.169199859245393888e-16,4.778718392524952192e-14,0.000000000000000000e+00
2.188570094968728517e+04,1.318692098584035875e+03,2.797585412148205844e-02,4.469859495479873658e+03,4.524916147511431674e+00,9.878325586073374325e+02,3.629516358706133872e+00,6.752792384677891846e+01,3.596071998559557253e-02,1.148240707108359774e-07,4.708074947461419032e-13,1.378074774806538422e-12,9.938627449465388921e-08,9.640390658021681380e-01,4.343280121068017108e-16,4.197827647959929265e-14,0.000000000000000000e+00
2.144995237361929321e+04,1.313440412708051781e+03,2.752848309183933764e-02,4.473370908225993844e+03,4.536826728278104071e+00,9.860131709116001275e+02,3.685605052543437399e+00,6.857146592560866338e+01,3.596072739150238395e-02,1.068893316878880376e-07,3.998359063959261412e-13,1.172119119771865278e-12,9.046397973434818236e-08,9.640390752535771268e-01,3.645863641814135218e-16,3.685108499642481527e-14,0.000000000000000000e+00
2.102287963672056867e+04,1.308203228138768736e+03,2.708839881586452489e-02,4.476865590300974873e+03,4.548758009023128324e+00,9.841951542422032162e+02,3.742558471266489661e+00,6.963109639486351909e+01,3.596073433550778242e-02,9.946134122827887252e-08,3.392415530948132738e-13,9.960109951846148005e-13,8.229823855778375890e-08,9.640390839035442028e-01,3.057513897206876097e-16,3.232858049995170863e-14,0.000000000000000000e+00
2.060431000134045462e+04,1.302980522152786534e+03,2.665548086310275816e-02,4.480343619454797590e+03,4.560710135431571999e+00,9.823785082607163304e+02,3.800389763977383595e+00,7.070705989638474875e+01,3.596074084351796180e-02,9.251062715791187315e-08,2.875560372251186263e-13,8.455656848870586594e-13,7.482891810040161598e-08,9.640390918157748512e-01,2.561646777306796931e-16,2.834208717045319145e-14,0.000000000000000000e+00
2.019407416906861181e+04,1.297772272009051221e+03,2.622961081789510970e-02,4.483805072948609450e+03,4.572683243226974170e+00,9.805632348555936915e+02,3.859112275212372101e+00,7.179960470810769380e+01,3.596074694017769441e-02,8.600924411011837053e-08,2.435115048341052929e-13,7.171645289187067925e-13,6.800032042915714018e-08,9.640390990492719858e-01,2.144125333013771250e-16,2.483041634202595647e-14,0.000000000000000000e+00
1.979200621225921714e+04,1.292578454954320478e+03,2.581067224523203932e-02,4.487250027559610317e+03,4.584677478904592540e+00,9.787493336677936213e+02,3.918739547759839237e+00,7.290898279649076130e+01,3.596075264891580164e-02,7.993070563930935812e-08,2.060142947874233048e-13,6.076812904663627018e-13,6.176088334080747037e-08,9.640391056586594676e-01,1.792910116270378356e-16,2.173908592984479274e-14,0.000000000000000000e+00
1.939794350691811997e+04,1.287399048228632637e+03,2.539855065718936780e-02,4.490678559585643598e+03,4.596692983388992459e+00,9.769368056151560040e+02,3.979285325518898464e+00,7.403544986970027253e+01,3.596075799199796585e-02,7.424991873736936520e-08,1.741219062776987457e-13,5.144176973251270380e-13,5.606289922878168136e-08,9.640391116944762029e-01,1.497757772951420291e-16,1.901961731578609447e-14,0.000000000000000000e+00
1.901172666692667190e+04,1.282234029070277302e+03,2.499313347995578763e-02,4.494090744849943803e+03,4.608729902458534866e+00,9.751256506597541147e+02,4.040763556395857492e+00,7.517926543149978613e+01,3.596076299057217318e-02,6.894312069822358772e-08,1.470228861099282962e-13,4.350470683215889773e-13,5.086225107689050075e-08,9.640391172034572520e-01,1.249961476923164132e-16,1.662890241877624288e-14,0.000000000000000000e+00
1.863319947957493787e+04,1.277083374720607026e+03,2.459431002142594899e-02,4.497486658705769514e+03,4.620788380262419892e+00,9.733158691959730504e+02,4.103188395241513575e+00,7.634069283589910526e+01,3.596076766471353187e-02,6.398781827693074364e-08,1.240192825756818617e-13,3.675650577166038898e-13,4.611816467845059607e-08,9.640391222287972850e-01,1.042127611054388278e-16,1.452863431814444649e-14,0.000000000000000000e+00
1.826220884237851715e+04,1.271947062428723939e+03,2.420197143934863307e-02,4.500866376040883551e+03,4.632868562312465244e+00,9.715074614148575165e+02,4.166574206830032878e+00,7.751999934257693781e+01,3.596077203347301104e-02,5.936272908890386666e-08,1.045113532476333624e-13,3.102466601939754049e-13,4.179297621697778755e-08,9.640391268103940536e-01,8.679838186877610519e-17,1.268479538678493486e-14,0.000000000000000000e+00
